p,lower,upper,pval,corr,protected_corr,protected_conf
0.05,-0.0177,0.0456,0.557,-0.903400467156,0.00939927538249,0.347304358019
0.1,-0.0465,0.0090,0.184,-0.790799974096,-0.00238914574219,0.81119471909
0.0,-0.0457,0.0097,0.203,-1.0,-0.00802582857622,0.422266417985
0.1,-0.0285,0.0269,0.955,-0.796594727395,-0.0013700417863,0.891040978725
0.05,-0.0224,0.0330,0.708,-0.896815251443,0.00429973283406,0.667252730096
0.0,-0.0417,0.0137,0.322,-1.0,-0.00883814539516,0.376846671468
0.1,-0.0281,0.0273,0.978,-0.805801394682,-0.00282311611149,0.777731210122
0.05,-0.0305,0.0249,0.842,-0.896006144462,-0.00319705258797,0.749221452931
0.1,-0.0243,0.0312,0.808,-0.805616800247,0.00196117455081,0.844537275264
0.0,-0.0150,0.0404,0.368,-1.0,0.00975861237767,0.329182182149
0.05,-0.0348,0.0206,0.615,-0.893399393289,-0.00655171061209,0.512405824806
0.0,-0.0014,0.0540,0.063,-1.0,0.00761215224402,0.446578770435
0.05,-0.0490,0.0064,0.132,-0.895799502449,-0.000807806365515,0.935624427969
0.0,-0.0339,0.0215,0.661,-1.0,0.000800012544295,0.936244202032
0.05,-0.0421,0.0133,0.307,-0.898199132727,0.00168691517655,0.866055784538
0.0,-0.0334,0.0220,0.685,-1.0,-0.00483996448032,0.628429317932
0.05,-0.0248,0.0307,0.835,-0.895597913291,-0.000117014626942,0.990664963663
0.0,-0.0152,0.0402,0.376,-1.0,0.00650344267124,0.515517931745
0.05,-0.0276,0.0278,0.995,-0.894595987035,0.00401208024212,0.688302707802
0.0,-0.0327,0.0227,0.724,-1.0,-0.0070393379093,0.48152338079
0.0,-0.0277,0.0278,0.998,-1.0,-0.0030050187186,0.763822500929
0.0,-0.0343,0.0212,0.643,-1.0,-0.000727418497212,0.94201877402
0.0,-0.0423,0.0131,0.301,-1.0,-0.00606046555777,0.544530451308
0.0,-0.0238,0.0316,0.782,-1.0,-0.000657840747232,0.94755627685
0.0,-0.0171,0.0383,0.453,-1.0,-0.00640022580395,0.522205673938
0.0,-0.0405,0.0149,0.365,-1.0,-0.00343735691243,0.731076621692
